gene_id	yzy02_1	yzy01_3
A.satnudSFS1A01G000617.1	0	0
A.satnudSFS1A01G000618.1	7	4
A.satnudSFS1A01G000619.1	22.35	24.693
A.satnudSFS1A01G000620.1	55.013	68.977
A.satnudSFS1A01G000621.1	0	0
A.satnudSFS1A01G000622.1	32	22
A.satnudSFS1A01G000623.1	0	0
A.satnudSFS1A01G000624.1	99.178	34.032
A.satnudSFS1A01G000625.1	37	28
A.satnudSFS1A01G000626.1	34	34.989
A.satnudSFS1A01G000627.1	2	7
A.satnudSFS1A01G000628.1	1286.408	1478.489
A.satnudSFS1A01G000629.1	433.651	498.985
A.satnudSFS1A01G000630.1	81.778	74.128
A.satnudSFS1A01G000631.1	1006.298	1432.175
A.satnudSFS1A01G000632.1	189.21	192.123
A.satnudSFS1A01G000633.1	18	12
A.satnudSFS1A01G000634.1	30	25.524
A.satnudSFS1A01G000635.1	0	0
A.satnudSFS1A01G000636.1	0	0
A.satnudSFS1A01G000637.1	0	0
A.satnudSFS1A01G000638.1	0	0
A.satnudSFS1A01G000639.1	10	13
A.satnudSFS1A01G000640.1	2	1
A.satnudSFS1A01G000641.1	0	0
A.satnudSFS1A01G000642.1	13	15.314
A.satnudSFS1A01G000643.1	477.62	453.338
A.satnudSFS1A01G000644.1	131.303	33.417
A.satnudSFS1A01G000645.1	0	0
A.satnudSFS1A01G000646.1	1	2
A.satnudSFS1A01G000647.1	0	0
A.satnudSFS1A01G000648.1	4	11.999
A.satnudSFS1A01G000649.1	11.999	4
A.satnudSFS1A01G000650.1	5	3
A.satnudSFS1A01G000651.1	0	3
A.satnudSFS1A01G000652.1	5	3
A.satnudSFS1A01G000653.1	0	0
A.satnudSFS1A01G000654.1	0	0
A.satnudSFS1A01G000655.1	1	5
A.satnudSFS1A01G000656.1	0	5
A.satnudSFS1A01G000657.1	54.013	64
A.satnudSFS1A01G000658.1	177.588	180.007
A.satnudSFS1A01G000659.1	0	0
A.satnudSFS1A01G000660.1	6	11
A.satnudSFS1A01G000661.1	40	50
A.satnudSFS1A01G000662.1	4	7.239
A.satnudSFS1A01G000663.1	24.003	22.397
A.satnudSFS1A01G000664.1	406.387	303.763
A.satnudSFS1A01G000665.1	142.769	84
A.satnudSFS1A01G000666.1	0	0
A.satnudSFS1A01G000667.1	507.059	352
A.satnudSFS1A01G000668.1	111.024	49
A.satnudSFS1A01G000669.1	165.019	95
A.satnudSFS1A01G000670.1	0	0
A.satnudSFS1A01G000671.1	0	0
A.satnudSFS1A01G000672.1	680.372	412.601
A.satnudSFS1A01G000673.1	12	4
A.satnudSFS1A01G000674.1	0	0
A.satnudSFS1A01G000675.1	97.743	66.835
A.satnudSFS1A01G000676.1	0	0
A.satnudSFS1A01G000677.1	8	2
A.satnudSFS1A01G000678.1	3	3
A.satnudSFS1A01G000679.1	0	0
A.satnudSFS1A01G000680.1	2	1
A.satnudSFS1A01G000681.1	0	0
A.satnudSFS1A01G000682.1	86.676	76
A.satnudSFS1A01G000683.1	330.685	436.671
A.satnudSFS1A01G000684.1	12.758	13.05
A.satnudSFS1A01G000685.1	0	0
A.satnudSFS1A01G000686.1	81.945	83.644
A.satnudSFS1A01G000687.1	0	0
A.satnudSFS1A01G000688.1	1	2
A.satnudSFS1A01G000689.1	299.523	181.026
A.satnudSFS1A01G000690.1	262.43	225
A.satnudSFS1A01G000691.1	70.382	46.419
A.satnudSFS1A01G000692.1	30	0
A.satnudSFS1A01G000693.1	55	102
A.satnudSFS1A01G000694.1	0	0
A.satnudSFS1A01G000695.1	9	3
A.satnudSFS1A01G000696.1	0	0
A.satnudSFS1A01G000697.1	0	2.011
A.satnudSFS1A01G000698.1	26	31
A.satnudSFS1A01G000699.1	70.002	19.104
A.satnudSFS1A01G000700.1	0	0
A.satnudSFS1A01G000701.1	1131.584	1307.334
A.satnudSFS1A01G000702.1	213.956	212.042
A.satnudSFS1A01G000703.1	0	0
A.satnudSFS1A01G000704.1	0	0
A.satnudSFS1A01G000705.1	0	1
A.satnudSFS1A01G000706.1	41	15
A.satnudSFS1A01G000707.1	147	159.004
A.satnudSFS1A01G000708.1	0	2
A.satnudSFS1A01G000709.1	14.955	11.131
A.satnudSFS1A01G000710.1	0	0
A.satnudSFS1A01G000711.1	0	0
A.satnudSFS1A01G000712.1	2	0
A.satnudSFS1A01G000713.1	0	0
A.satnudSFS1A01G000714.1	0	0
A.satnudSFS1A01G000715.1	785.875	1138.896
A.satnudSFS1A01G000716.1	23.833	16
A.satnudSFS1A01G000717.1	0	0
A.satnudSFS1A01G000718.1	0	0
A.satnudSFS1A01G000719.1	34.805	36.394
A.satnudSFS1A01G000720.1	33.034	19.992
A.satnudSFS1A01G000721.1	92	96
A.satnudSFS1A01G000722.1	38	59
A.satnudSFS1A01G000723.1	0	0
A.satnudSFS1A01G000724.1	7	7
A.satnudSFS1A01G000725.1	0	3
A.satnudSFS1A01G000726.1	18.193	11.116
A.satnudSFS1A01G000727.1	8	12
A.satnudSFS1A01G000728.1	0	0
A.satnudSFS1A01G000729.1	19	19
A.satnudSFS1A01G000730.1	240.993	250.088
A.satnudSFS1A01G000731.1	67.759	97
A.satnudSFS1A01G000732.1	0	0
A.satnudSFS1A01G000733.1	128.218	103.594
A.satnudSFS1A01G000734.1	25	20
A.satnudSFS1A01G000735.1	0	0
A.satnudSFS1A01G000736.1	0	0
A.satnudSFS1A01G000737.1	0	0
A.satnudSFS1A01G000738.1	16	13
A.satnudSFS1A01G000739.1	0	0
A.satnudSFS1A01G000740.1	4	5
A.satnudSFS1A01G000741.1	20.995	10.159
A.satnudSFS1A01G000742.1	92.997	30.996
A.satnudSFS1A01G000743.1	55	23
A.satnudSFS1A01G000744.1	10	10
A.satnudSFS1A01G000745.1	19	40
A.satnudSFS1A01G000746.1	0	0
A.satnudSFS1A01G000747.1	0	0
A.satnudSFS1A01G000748.1	0	0
A.satnudSFS1A01G000749.1	2	0
A.satnudSFS1A01G000751.1	0	0
A.satnudSFS1A01G000752.1	0	0
A.satnudSFS1A01G000753.1	196.099	101.223
A.satnudSFS1A01G000754.1	4	6
A.satnudSFS1A01G000755.1	6.117	8.001
A.satnudSFS1A01G000756.1	0	0
A.satnudSFS1A01G000757.1	9	13
A.satnudSFS1A01G000758.1	6	7
A.satnudSFS1A01G000759.1	0	0
A.satnudSFS1A01G000760.1	0	0
A.satnudSFS1A01G000761.1	0	0
A.satnudSFS1A01G000762.1	0	2
A.satnudSFS1A01G000763.1	4	5
A.satnudSFS1A01G000764.1	285.434	203.586
A.satnudSFS1A01G000765.1	0	2
A.satnudSFS1A01G000766.1	0	0
A.satnudSFS1A01G000767.1	0	0
A.satnudSFS1A01G000768.1	0	0
A.satnudSFS1A01G000769.1	0	0
A.satnudSFS1A01G000770.1	0	0
A.satnudSFS1A01G000771.1	0	0
A.satnudSFS1A01G000772.1	0	0
A.satnudSFS1A01G000773.1	66.367	165.491
A.satnudSFS1A01G000774.1	73.434	70.369
A.satnudSFS1A01G000775.1	5	13
A.satnudSFS1A01G000776.1	180.491	96.009
A.satnudSFS1A01G000777.1	421.084	528.471
A.satnudSFS1A01G000778.1	0	0
A.satnudSFS1A01G000779.1	106.197	68.352
A.satnudSFS1A01G000780.1	0	0
A.satnudSFS1A01G000781.1	0	0
A.satnudSFS1A01G000782.1	0	3
A.satnudSFS1A01G000783.1	0	0
A.satnudSFS1A01G000784.1	5	11
A.satnudSFS1A01G000785.1	0	0
A.satnudSFS1A01G000786.1	0	0
A.satnudSFS1A01G000787.1	12.463	5.762
A.satnudSFS1A01G000788.1	0	0
A.satnudSFS1A01G000789.1	0	0
A.satnudSFS1A01G000790.1	0	0
A.satnudSFS1A01G000791.1	2	0
A.satnudSFS1A01G000792.1	0	0
A.satnudSFS1A01G000793.1	12.001	8
A.satnudSFS1A01G000794.1	945.974	704.98
A.satnudSFS1A01G000795.1	31.929	13
A.satnudSFS1A01G000796.1	202	236.139
A.satnudSFS1A01G000797.1	0	0
A.satnudSFS1A01G000798.1	2	2
A.satnudSFS1A01G000799.1	0	0
A.satnudSFS1A01G000800.1	7.689	11.942
A.satnudSFS1A01G000801.1	0	0
A.satnudSFS1A01G000802.1	59.32	40
A.satnudSFS1A01G000803.1	8	15
A.satnudSFS1A01G000804.1	0	2
A.satnudSFS1A01G000805.1	10.408	12
A.satnudSFS1A01G000806.1	3	4
A.satnudSFS1A01G000807.1	38.344	21.443
A.satnudSFS1A01G000808.1	0	0
A.satnudSFS1A01G000809.1	15	14
A.satnudSFS1A01G000810.1	19.717	13
A.satnudSFS1A01G000811.1	42	28.478
A.satnudSFS1A01G000812.1	0	0
A.satnudSFS1A01G000813.1	29	5
A.satnudSFS1A01G000814.1	32.94	49
A.satnudSFS1A01G000815.1	91	115.014
A.satnudSFS1A01G000816.1	1130.397	1085.292
A.satnudSFS1A01G000817.1	15	17
A.satnudSFS1A01G000818.1	6	4
A.satnudSFS1A01G000819.1	36	51
A.satnudSFS1A01G000820.1	0	0
A.satnudSFS1A01G000821.1	3085.712	2408.129
A.satnudSFS1A01G000822.1	0	0
A.satnudSFS1A01G000823.1	32.032	10.56
A.satnudSFS1A01G000824.1	18	13
A.satnudSFS1A01G000825.1	42.095	12.207
A.satnudSFS1A01G000826.1	523.086	489.795
A.satnudSFS1A01G000827.1	18	17
A.satnudSFS1A01G000828.1	8.06	12
A.satnudSFS1A01G000829.1	13	8
A.satnudSFS1A01G000830.1	12	35
A.satnudSFS1A01G000831.1	0	0
A.satnudSFS1A01G000832.1	175.728	129.316
A.satnudSFS1A01G000833.1	27.099	83.145
A.satnudSFS1A01G000834.1	2	0
A.satnudSFS1A01G000835.1	6	8
A.satnudSFS1A01G000836.1	0	1
A.satnudSFS1A01G000837.1	0	0
A.satnudSFS1A01G000838.1	0	0
A.satnudSFS1A01G000839.1	0	0
A.satnudSFS1A01G000840.1	0	0
A.satnudSFS1A01G000841.1	0	0
A.satnudSFS1A01G000842.1	0	0
A.satnudSFS1A01G000843.1	12	17
A.satnudSFS1A01G000844.1	0	0
A.satnudSFS1A01G000845.1	0	0
A.satnudSFS1A01G000846.1	7.04	10
A.satnudSFS1A01G000847.1	6	2
A.satnudSFS1A01G000848.1	89.614	70.766
A.satnudSFS1A01G000849.1	241.275	199.394
A.satnudSFS1A01G000850.1	286.153	385.101
A.satnudSFS1A01G000851.1	45.186	43.156
A.satnudSFS1A01G000852.1	12	12
A.satnudSFS1A01G000853.1	17	6
A.satnudSFS1A01G000854.1	899.445	950.873
A.satnudSFS1A01G000855.1	210.606	282.351
A.satnudSFS1A01G000856.1	128.05	83
A.satnudSFS1A01G000857.1	0	0
A.satnudSFS1A01G000858.1	0	0
A.satnudSFS1A01G000859.1	54	15.025
A.satnudSFS1A01G000860.1	0	0
A.satnudSFS1A01G000861.1	0	0
A.satnudSFS1A01G000862.1	19	7
A.satnudSFS1A01G000863.1	20	10
A.satnudSFS1A01G000864.1	3	2
A.satnudSFS1A01G000865.1	49.985	26.339
A.satnudSFS1A01G000866.1	2	3
A.satnudSFS1A01G000867.1	0	0
A.satnudSFS1A01G000868.1	172.48	164.959
A.satnudSFS1A01G000869.1	0	2
A.satnudSFS1A01G000870.1	5.462	2.198
A.satnudSFS1A01G000871.1	193.534	176
A.satnudSFS1A01G000872.1	1	0
A.satnudSFS1A01G000873.1	3	11
A.satnudSFS1A01G000874.1	2	2.085
A.satnudSFS1A01G000875.1	9	0
A.satnudSFS1A01G000876.1	300.021	1731.135
A.satnudSFS1A01G000877.1	57	55.998
A.satnudSFS1A01G000878.1	0	0
A.satnudSFS1A01G000879.1	0	0
A.satnudSFS1A01G000880.1	0	0
A.satnudSFS1A01G000881.1	31.024	39.773
A.satnudSFS1A01G000882.1	9.002	0
A.satnudSFS1A01G000883.1	0	0
A.satnudSFS1A01G000884.1	0	0
A.satnudSFS1A01G000885.1	11	4
A.satnudSFS1A01G000886.1	1443.928	1892.078
A.satnudSFS1A01G000887.1	68.97	95.999
A.satnudSFS1A01G000888.1	0	0
A.satnudSFS1A01G000889.1	90.384	131.537
A.satnudSFS1A01G000890.1	3948.953	4689.607
A.satnudSFS1A01G000891.1	546.53	362.312
A.satnudSFS1A01G000892.1	113.997	111.008
A.satnudSFS1A01G000893.1	1.986	2
A.satnudSFS1A01G000894.1	58.369	42.19
A.satnudSFS1A01G000895.1	134.312	98.767
A.satnudSFS1A01G000896.1	0	0
A.satnudSFS1A01G000897.1	113	111.407
A.satnudSFS1A01G000898.1	0	0
A.satnudSFS1A01G000899.1	11	5
A.satnudSFS1A01G000900.1	0	0
A.satnudSFS1A01G000901.1	91	63.457
A.satnudSFS1A01G000902.1	9	7
A.satnudSFS1A01G000903.1	18	28
A.satnudSFS1A01G000904.1	292.494	209.488
A.satnudSFS1A01G000905.1	4	5
A.satnudSFS1A01G000906.1	3	3
A.satnudSFS1A01G000907.1	0	10
A.satnudSFS1A01G000908.1	67.209	57.002
A.satnudSFS1A01G000909.1	279.224	184.115
A.satnudSFS1A01G000910.1	0	0
A.satnudSFS1A01G000911.1	7	18
A.satnudSFS1A01G000912.1	109	75.029
A.satnudSFS1A01G000913.1	2	0
A.satnudSFS1A01G000914.1	0	0
A.satnudSFS1A01G000915.1	180	36
A.satnudSFS1A01G000916.1	440.824	275.994
A.satnudSFS1A01G000917.1	141	48
A.satnudSFS1A01G000918.1	120.697	91
A.satnudSFS1A01G000919.1	0	1
A.satnudSFS1A01G000920.1	0	0
A.satnudSFS1A01G000921.1	72	38
A.satnudSFS1A01G000922.1	0	0
A.satnudSFS1A01G000923.1	27.82	21.108
A.satnudSFS1A01G000924.1	2	5
A.satnudSFS1A01G000925.1	1	3
A.satnudSFS1A01G000926.1	0	1
A.satnudSFS1A01G000927.1	43.775	14
A.satnudSFS1A01G000928.1	27	9
A.satnudSFS1A01G000929.1	72.092	31.001
A.satnudSFS1A01G000930.1	321.01	106
A.satnudSFS1A01G000931.1	128.032	81
A.satnudSFS1A01G000932.1	992.633	1607.077
A.satnudSFS1A01G000933.1	15	22
A.satnudSFS1A01G000934.1	0	0
A.satnudSFS1A01G000935.1	0	0
A.satnudSFS1A01G000936.1	221.934	163.362
A.satnudSFS1A01G000937.1	3	0
A.satnudSFS1A01G000938.1	1	5
A.satnudSFS1A01G000939.1	0	0
A.satnudSFS1A01G000940.1	0	2
A.satnudSFS1A01G000941.1	184.053	180.01
A.satnudSFS1A01G000942.1	54.265	51.782
A.satnudSFS1A01G000943.1	4	0
A.satnudSFS1A01G000944.1	0	1
A.satnudSFS1A01G000945.1	0	0
A.satnudSFS1A01G000946.1	15	3
A.satnudSFS1A01G000947.1	12.986	2
A.satnudSFS1A01G000948.1	0	1
A.satnudSFS1A01G000949.1	2	1.001
A.satnudSFS1A01G000950.1	0	0
A.satnudSFS1A01G000951.1	45	50
A.satnudSFS1A01G000952.1	2	1
A.satnudSFS1A01G000953.1	0	0
A.satnudSFS1A01G000954.1	212.226	83.585
A.satnudSFS1A01G000955.1	0	0
A.satnudSFS1A01G000956.1	1	2
A.satnudSFS1A01G000957.1	4	3
A.satnudSFS1A01G000958.1	0	0
A.satnudSFS1A01G000959.1	0	0
A.satnudSFS1A01G000960.1	0	0
A.satnudSFS1A01G000961.1	0	0
A.satnudSFS1A01G000962.1	0	0
A.satnudSFS1A01G000963.1	5	12.003
A.satnudSFS1A01G000964.1	0	0
A.satnudSFS1A01G000965.1	0	0
A.satnudSFS1A01G000966.1	0	2
A.satnudSFS1A01G000967.1	192	218.987
A.satnudSFS1A01G000968.1	1	0
A.satnudSFS1A01G000969.1	0	0
A.satnudSFS1A01G000970.1	8	10
A.satnudSFS1A01G000971.1	0	0
A.satnudSFS1A01G000972.1	106	46.057
A.satnudSFS1A01G000973.1	7.002	23.968
A.satnudSFS1A01G000974.1	1	0
A.satnudSFS1A01G000975.1	62.994	66.994
A.satnudSFS1A01G000976.1	31.636	27.091
A.satnudSFS1A01G000977.1	12	13
A.satnudSFS1A01G000978.1	0	0
A.satnudSFS1A01G000979.1	47	33.983
A.satnudSFS1A01G000980.1	10	7
A.satnudSFS1A01G000981.1	77	95
A.satnudSFS1A01G000982.1	2	1
A.satnudSFS1A01G000983.1	0	0
A.satnudSFS1A01G000984.1	32	35
A.satnudSFS1A01G000985.1	377.918	214.827
A.satnudSFS1A01G000986.1	19	14.001
A.satnudSFS1A01G000987.1	0	0
A.satnudSFS1A01G000988.1	0	0
A.satnudSFS1A01G000989.1	77	135
A.satnudSFS1A01G000990.1	86.998	136
A.satnudSFS1A01G000991.1	125.003	101.492
A.satnudSFS1A01G000992.1	0	0
A.satnudSFS1A01G000993.1	0	0
A.satnudSFS1A01G000994.1	0	0
A.satnudSFS1A01G000995.1	494.131	429.321
A.satnudSFS1A01G000996.1	0	1
A.satnudSFS1A01G000997.1	15	13
A.satnudSFS1A01G000998.1	9	20
A.satnudSFS1A01G000999.1	0	0
A.satnudSFS1A01G001000.1	220.123	138.997
A.satnudSFS1A01G001001.1	6	5.082
A.satnudSFS1A01G001002.1	5.003	5.03
A.satnudSFS1A01G001003.1	70.003	57.112
A.satnudSFS1A01G001004.1	0	0
A.satnudSFS1A01G001005.1	0	0
A.satnudSFS1A01G001006.1	0	0
A.satnudSFS1A01G001007.1	0	0
A.satnudSFS1A01G001008.1	0	0
A.satnudSFS1A01G001009.1	2	1
A.satnudSFS1A01G001010.1	0	0
A.satnudSFS1A01G001011.1	143	68
A.satnudSFS1A01G001012.1	48.521	86.935
A.satnudSFS1A01G001013.1	15	19.997
A.satnudSFS1A01G001014.1	417.844	343.773
A.satnudSFS1A01G001015.1	1	0
A.satnudSFS1A01G001016.1	3	3
A.satnudSFS1A01G001017.1	39.34	35.622
A.satnudSFS1A01G001018.1	0	0
A.satnudSFS1A01G001019.1	47	49
A.satnudSFS1A01G001020.1	7	15.003
A.satnudSFS1A01G001021.1	145.374	138.267
A.satnudSFS1A01G001022.1	47	23
A.satnudSFS1A01G001023.1	0	0
A.satnudSFS1A01G001024.1	4.163	0
A.satnudSFS1A01G001025.1	0	0
A.satnudSFS1A01G001026.1	0	0
A.satnudSFS1A01G001027.1	15	20
A.satnudSFS1A01G001028.1	1	0
A.satnudSFS1A01G001029.1	0	0
A.satnudSFS1A01G001030.1	5	8
A.satnudSFS1A01G001031.1	4	1
A.satnudSFS1A01G001032.1	0	0
A.satnudSFS1A01G001033.1	0	0
A.satnudSFS1A01G001034.1	236.306	293.792
A.satnudSFS1A01G001035.1	339.945	267.673
A.satnudSFS1A01G001036.1	0	0
A.satnudSFS1A01G001037.1	0	0
A.satnudSFS1A01G001038.1	1	0
A.satnudSFS1A01G001039.1	4	15
A.satnudSFS1A01G001040.1	30	24
A.satnudSFS1A01G001041.1	0	0
A.satnudSFS1A01G001042.1	252.594	183.932
A.satnudSFS1A01G001043.1	0	0
A.satnudSFS1A01G001044.1	1.994	1
A.satnudSFS1A01G001045.1	0	0
A.satnudSFS1A01G001046.1	178	120
A.satnudSFS1A01G001047.1	0	0
A.satnudSFS1A01G001048.1	0	0
A.satnudSFS1A01G001049.1	0	0
A.satnudSFS1A01G001050.1	58	64
A.satnudSFS1A01G001051.1	256.562	248.003
A.satnudSFS1A01G001052.1	0	0
A.satnudSFS1A01G001053.1	111.708	118.049
A.satnudSFS1A01G001054.1	0	0
A.satnudSFS1A01G001055.1	0	0
A.satnudSFS1A01G001056.1	0	0
A.satnudSFS1A01G001057.1	608.503	464.639
A.satnudSFS1A01G001058.1	195.515	119.644
A.satnudSFS1A01G001059.1	125	260.004
A.satnudSFS1A01G001060.1	41	98.004
A.satnudSFS1A01G001061.1	0	9
A.satnudSFS1A01G001062.1	0	0
A.satnudSFS1A01G001063.1	1	3
A.satnudSFS1A01G001064.1	0	0
A.satnudSFS1A01G001065.1	2	0
A.satnudSFS1A01G001066.1	17.004	7
A.satnudSFS1A01G001067.1	0	0
A.satnudSFS1A01G001068.1	69	71.09
A.satnudSFS1A01G001069.1	0	0
A.satnudSFS1A01G001070.1	1	0
A.satnudSFS1A01G001071.1	0	0
A.satnudSFS1A01G001072.1	0	0
A.satnudSFS1A01G001073.1	0	0
A.satnudSFS1A01G001074.1	5	13.632
A.satnudSFS1A01G001075.1	7	8
A.satnudSFS1A01G001076.1	0	0
A.satnudSFS1A01G001077.1	0	1
A.satnudSFS1A01G001078.1	83.075	327.963
A.satnudSFS1A01G001079.1	0	0
A.satnudSFS1A01G001080.1	238.008	210.028
A.satnudSFS1A01G001081.1	165.59	91.023
A.satnudSFS1A01G001082.1	13	11.21
A.satnudSFS1A01G001083.1	13.923	19.963
A.satnudSFS1A01G001084.1	2.16	3.002
A.satnudSFS1A01G001085.1	20	0
A.satnudSFS1A01G001086.1	226.136	141.587
A.satnudSFS1A01G001087.1	2	3
A.satnudSFS1A01G001088.1	44.077	5
A.satnudSFS1A01G001089.1	7	1
A.satnudSFS1A01G001090.1	0	5
A.satnudSFS1A01G001091.1	0	0
A.satnudSFS1A01G001092.1	102.89	66.003
A.satnudSFS1A01G001093.1	0	0
A.satnudSFS1A01G001094.1	51.519	38
A.satnudSFS1A01G001095.1	15	12
A.satnudSFS1A01G001096.1	0	0
A.satnudSFS1A01G001097.1	54.169	27
A.satnudSFS1A01G001098.1	53	43
A.satnudSFS1A01G001099.1	42.202	13.997
A.satnudSFS1A01G001100.1	52.002	6.003
A.satnudSFS1A01G001101.1	39.173	5
A.satnudSFS1A01G001102.1	6.422	4.372
A.satnudSFS1A01G001103.1	0	0
A.satnudSFS1A01G001104.1	6	6
A.satnudSFS1A01G001105.1	0	0
A.satnudSFS1A01G001106.1	4	0
A.satnudSFS1A01G001107.1	1088.608	867.163
A.satnudSFS1A01G001108.1	11	8
A.satnudSFS1A01G001109.1	611.581	505.637
A.satnudSFS1A01G001110.1	0	0
A.satnudSFS1A01G001111.1	35	53
A.satnudSFS1A01G001112.1	0	0
A.satnudSFS1A01G001113.1	3	4
A.satnudSFS1A01G001114.1	70.937	86.372
A.satnudSFS1A01G001115.1	0	0
A.satnudSFS1A01G001116.1	15	16
A.satnudSFS1A01G001117.1	0	0
A.satnudSFS1A01G001118.1	109	99.305
A.satnudSFS1A01G001119.1	8	17
A.satnudSFS1A01G001120.1	134.772	144.431
A.satnudSFS1A01G001121.1	20	27
A.satnudSFS1A01G001122.1	57.387	25.001
A.satnudSFS1A01G001123.1	682.924	518.063
A.satnudSFS1A01G001124.1	0	0
A.satnudSFS1A01G001125.1	0.972	2
A.satnudSFS1A01G001126.1	66.988	51.168
A.satnudSFS1A01G001127.1	0	0
A.satnudSFS1A01G001128.1	366.698	319.814
A.satnudSFS1A01G001129.1	144.135	183.508
A.satnudSFS1A01G001130.1	52.987	36
A.satnudSFS1A01G001131.1	91	60
A.satnudSFS1A01G001132.1	5	7
A.satnudSFS1A01G001133.1	0	0
A.satnudSFS1A01G001134.1	0	0
A.satnudSFS1A01G001135.1	0	0
A.satnudSFS1A01G001136.1	5486.737	4851.373
A.satnudSFS1A01G001137.1	0	0
A.satnudSFS1A01G001138.1	0	0
A.satnudSFS1A01G001139.1	349.795	341.641
A.satnudSFS1A01G001140.1	13	21
A.satnudSFS1A01G001141.1	363.504	256.183
A.satnudSFS1A01G001142.1	0	0
A.satnudSFS1A01G001143.1	0	0
A.satnudSFS1A01G001144.1	15	17
A.satnudSFS1A01G001145.1	6	4
A.satnudSFS1A01G001146.1	28	29
A.satnudSFS1A01G001147.1	0	0
A.satnudSFS1A01G001148.1	638.702	461.076
A.satnudSFS1A01G001149.1	0	0
A.satnudSFS1A01G001150.1	14	8
A.satnudSFS1A01G001151.1	0	0
A.satnudSFS1A01G001152.1	0	0
A.satnudSFS1A01G001153.1	2	1
A.satnudSFS1A01G001154.1	2603.256	2143.733
A.satnudSFS1A01G001155.1	0	0
A.satnudSFS1A01G001156.1	0	0
A.satnudSFS1A01G001157.1	0	0
A.satnudSFS1A01G001158.1	0	0
A.satnudSFS1A01G001159.1	15	7
A.satnudSFS1A01G001160.1	0	0
A.satnudSFS1A01G001161.1	28	27
A.satnudSFS1A01G001162.1	23	54
A.satnudSFS1A01G001163.1	737.116	805.809
A.satnudSFS1A01G001164.1	202.263	141.909
A.satnudSFS1A01G001165.1	14	40
A.satnudSFS1A01G001166.1	0	0
A.satnudSFS1A01G001167.1	5.007	3
A.satnudSFS1A01G001168.1	0	0
A.satnudSFS1A01G001169.1	840.404	1104.776
A.satnudSFS1A01G001170.1	116.82	50
A.satnudSFS1A01G001171.1	0	1
A.satnudSFS1A01G001172.1	0	0
A.satnudSFS1A01G001173.1	3.012	0
A.satnudSFS1A01G001174.1	0	0
A.satnudSFS1A01G001175.1	6	7
A.satnudSFS1A01G001176.1	47.119	50.07
A.satnudSFS1A01G001177.1	0	0
A.satnudSFS1A01G001178.1	0	0
A.satnudSFS1A01G001179.1	339.511	250.778
A.satnudSFS1A01G001180.1	0	0
A.satnudSFS1A01G001183.1	0	0
A.satnudSFS1A01G001184.1	0	0
A.satnudSFS1A01G001185.1	0	0
A.satnudSFS1A01G001186.1	0	0
A.satnudSFS1A01G001187.1	50	32.029
A.satnudSFS1A01G001188.1	309.166	326.515
A.satnudSFS1A01G001189.1	27	30.001
A.satnudSFS1A01G001190.1	363.908	268.23
A.satnudSFS1A01G001191.1	3	4
A.satnudSFS1A01G001192.1	46.563	57.994
A.satnudSFS1A01G001193.1	39	57.996
A.satnudSFS1A01G001194.1	382.219	454.995
A.satnudSFS1A01G001195.1	12.951	16
A.satnudSFS1A01G001196.1	0	8
A.satnudSFS1A01G001197.1	0	0
A.satnudSFS1A01G001198.1	2	3
A.satnudSFS1A01G001199.1	0	0
A.satnudSFS1A01G001200.1	49.518	40.568
A.satnudSFS1A01G001201.1	59.724	85.969
A.satnudSFS1A01G001202.1	183.323	159.669
A.satnudSFS1A01G001203.1	474.56	384.014
A.satnudSFS1A01G001204.1	4.627	2.731
A.satnudSFS1A01G001205.1	59.686	81.417
A.satnudSFS1A01G001206.1	1042.359	911.646
A.satnudSFS1A01G001207.1	0	0
A.satnudSFS1A01G001208.1	0	0
A.satnudSFS1A01G001209.1	0	0
A.satnudSFS1A01G001210.1	12	5
A.satnudSFS1A01G001211.1	137	18.993
A.satnudSFS1A01G001212.1	33	9
A.satnudSFS1A01G001213.1	0	1
A.satnudSFS1A01G001214.1	211	149.034
A.satnudSFS1A01G001215.1	4	4.39
A.satnudSFS1A01G001216.1	43	14.001
A.satnudSFS1A01G001217.1	0	0
A.satnudSFS1A01G001218.1	10	17
A.satnudSFS1A01G001219.1	19	13
A.satnudSFS1A01G001220.1	214.613	198.742
A.satnudSFS1A01G001221.1	34.002	29.43
A.satnudSFS1A01G001222.1	117.996	94.291
A.satnudSFS1A01G001223.1	70.428	58.572
A.satnudSFS1A01G001224.1	54.102	30.75
A.satnudSFS1A01G001225.1	0	0
A.satnudSFS1A01G001226.1	4	0
A.satnudSFS1A01G001227.1	140.828	112.109
A.satnudSFS1A01G001228.1	0	0
A.satnudSFS1A01G001229.1	1	0
A.satnudSFS1A01G001230.1	0	0
A.satnudSFS1A01G001231.1	80.016	67.969
A.satnudSFS1A01G001232.1	386.908	335.961
A.satnudSFS1A01G001233.1	0	0
A.satnudSFS1A01G001234.1	0	0
A.satnudSFS1A01G001235.1	5	18
A.satnudSFS1A01G001236.1	9031.415	11549.88
A.satnudSFS1A01G001237.1	0	0
A.satnudSFS1A01G001238.1	2	3
A.satnudSFS1A01G001239.1	78.123	40
A.satnudSFS1A01G001240.1	0	0
A.satnudSFS1A01G001241.1	0	0
A.satnudSFS1A01G001242.1	697.411	1377.735
A.satnudSFS1A01G001243.1	82.761	139.385
A.satnudSFS1A01G001244.1	227.067	175.996
A.satnudSFS1A01G001245.1	478.374	621.355
A.satnudSFS1A01G001246.1	0	0
